19961031	0.01394	591.06	6.003	0.020909	0.004246	0.00317
19961129	0.06573	628.74	5.751	0.015582	0.003941	0.0019
19961231	-0.01135	620.54	6.139	-0.011314	0.004404	0
19970131	0.05304	652.78	6.178	0.003098	0.004014	0.00315
19970228	-0.00088	651.06	6.314	-0.001396	0.003788	0.00314
19970331	-0.04439	621.09	6.671	-0.010265	0.00431	0.00251
19970430	0.04246	646.7	6.487	0.013136	0.004313	0.00125
19970530	0.07125	691.59	6.408	0.009351	0.004263	-0.00062
19970630	0.0442	721.19	6.305	0.009427	0.003744	0.00125
19970731	0.07631	775.28	5.828	0.024703	0.004294	0.00125
19970829	-0.03645	745.96	6.125	-0.008012	0.004058	0.00187
19970930	0.05802	788.19	5.907	0.013333	0.004576	0.00249
19971031	-0.03412	760.45	5.629	0.012638	0.003911	0.00248
19971128	0.03111	782.96	5.749	0.001143	0.003773	-0.00062
19971231	0.01803	795.89	5.629	0.009777	0.004629	-0.00124
19980130	0.00442	798.7	-99	-99	-99	-99
19980227	0.07283	855.66	-99	-99	-99	-99
19980331	0.05135	898.53	-99	-99	-99	-99
19980430	0.01092	907.43	-99	-99	-99	-99
19980529	-0.02546	883.15	-99	-99	-99	-99
19980630	0.033	911.22	-99	-99	-99	-99
19980731	-0.02321	889.17	-99	-99	-99	-99
19980831	-0.15675	748.62	-99	-99	-99	-99
19980930	0.06408	795.46	-99	-99	-99	-99
19981030	0.07426	853.72	-99	-99	-99	-99
19981130	0.06165	905.15	-99	-99	-99	-99
19981231	0.06324	961.19	-99	-99	-99	-99
19990129	0.03826	997.19	-99	-99	-99	-99
19990226	-0.038	958.11	-99	-99	-99	-99
19990331	0.03752	992.84	-99	-99	-99	-99
19990430	0.04844	1040.13	-99	-99	-99	-99
19990528	-0.02044	1017.11	-99	-99	-99	-99
19990630	0.05091	1067.77	-99	-99	-99	-99
19990730	-0.03083	1033.93	-99	-99	-99	-99
19990831	-0.00961	1022.79	-99	-99	-99	-99
19990930	-0.02316	997.86	-99	-99	-99	-99
19991029	0.06118	1058.11	-99	-99	-99	-99
19991130	0.03293	1091.66	-99	-99	-99	-99
19991231	0.08135	1179.25	-99	-99	-99	-99
